date,Unnamed: 0,day,new_id,retweets,favorites,text,ss_compound
2019-06-28,38115,2019-06-28,2945,14648,77982,All Democrats just raised their hands for giving millions of illegal aliens unlimited healthcare. How about taking care of American Citizens first!? That<U+2019>s the end of that race!,-0.897
2019-06-29,38120,2019-06-29,2946,24917,119035,"% in Poll! I would be at % (with our great economy, maybe the best ever) if not for the Phony Witch Hunt and the Fake News Media!",0.3612
2019-06-30,38123,2019-06-30,2947,13083,76905,"....again with China as our relationship with them continues to be a very good one. The quality of the transaction is far more important to me than speed. I am in no hurry, but things look very good! There will be no reduction in the Tariffs currently being charged to China.",0.3868
2019-07-01,38130,2019-07-01,2948,12445,62567,".....why President Trump has to deal with North Korea the way it is now. He had to figure out what to do with the Korea mess. I think this is why the President deserves a lot of credit.<U+201D> Harry Kazianis, Center for the National Interest. Thank you!",-0.9477
2019-07-02,38143,2019-07-02,2949,9711,47391,-expect-this-years-annual-fourth-july-celebration <U+2026>,-0.8769
2019-07-03,38155,2019-07-03,2950,8196,42766,".....Now, if you really want to fix the Crisis at the Southern Border, both humanitarian and otherwise, tell migrants not to come into our country unless they are willing to do so legally, and hopefully through a system based on Merit. This way we have no problems at all!",-0.807
2019-07-04,38179,2019-07-04,2951,12299,80865,"....and advanced aircraft anywhere in the World. Perhaps even Air Force One will do a low & loud sprint over the crowd. That will start at :P.M., but be there early. Then, at : P.M., a great (to put it mildly) fireworks display. I will speak on behalf of our great Country!",0.0
2019-07-05,38188,2019-07-05,2952,8524,43780,# SaluteToAmerica # Julyth-KeDFvTlFsTFJubdwUXdMXZBRJXeVpZdFKbDm-DfgpfpQfvJoeGOfXckEahudNfjy-eCaCePe?t=ms <U+2026>,0.0
2019-07-06,38197,2019-07-06,2953,7982,40984,"....As well as we are doing from the day after the great Election, when the Market shot right up, it could have been even better - massive additional wealth would have been created, & used very well. Our most difficult problem is not our competitors, it is the Federal Reserve!",-0.7081
2019-07-07,38206,2019-07-07,2954,15422,80775,"....United States Citizens first. Border Patrol, and others in Law Enforcement, have been doing a great job. We said there was a Crisis - the Fake News & the Dems said it was <U+201C>manufactured.<U+201D> Now all agree we were right, but they always knew that. They are crowded (which we.....",-0.7269
2019-07-08,38213,2019-07-08,2955,11950,59204,".....Comcast (NBCMSNBC) Trump haters, who do whatever Brian & Steve tell them to do. Like CNN, NBC is also way down in the ratings. But @ FoxNews, who failed in getting the very BORING Dem debates, is now loading up with Democrats & even using Fake unsourced @ nytimes as....",-0.9498
2019-07-09,38223,2019-07-09,2956,11587,56997,"....and they are both only getting bigger, better and stronger.....Thank you, Mr. President!",-0.7678
2019-07-10,38236,2019-07-10,2957,10661,41085,"....Why would Kentucky ever think of giving up the most powerful position in Congress, the Senate Majority Leader, for a freshman Senator with little power in what will hopefully be the minority party. We need Mitch in the Senate to Keep America Great!!",-0.636
2019-07-11,38253,2019-07-11,2958,5883,23290,"....And remember, a bank that I did use years ago, the now badly written about and maligned Deutsche Bank, was then one of the largest and most prestigious banks in the world! They wanted my business, and so did many others!",-0.7707
2019-07-12,38280,2019-07-12,2959,5227,22680,# SocialMediaSummit @ WhiteHousepic.twitter.comZtlvCQUN,-0.7717
2019-07-13,38306,2019-07-13,2960,8058,43879,"% Approval Rating in the Republican Party, an all time high. Ronald Reagan was %. Thank you!",-0.8347
2019-07-14,38317,2019-07-14,2961,10225,59560,".....Sorry, can<U+2019>t let them into our Country. If too crowded, tell them not to come to USA, and tell the Dems to fix the Loopholes - Problem Solved!",-0.7584
2019-07-15,38326,2019-07-15,2962,11514,45602,".....to impeach President Trump on DAY ONE. Make them the face of the future of the Democrat Party, you will destroy the Democrat Party. Their policies will destroy our Country!<U+201D> @ LindseyGrahamSC Need I say more?",-0.9215
2019-07-16,38344,2019-07-16,2963,17204,73922,".....Congresswomen, who I truly believe, based on their actions, hate our Country. Get a list of the HORRIBLE things they have said. Omar is polling at %, Cortez at %. Nancy Pelosi tried to push them away, but now they are forever wedded to the Democrat Party. See you in !",-0.9286
2019-07-17,38354,2019-07-17,2964,16514,83395,....they are destroying the Democrat Party. I<U+2019>m appalled that so many of our Presidential candidates are falling all over themselves to try to agree with the four horsewomen of the apocalypse. I<U+2019>m entitled to say that they<U+2019>re Wack Jobs.<U+201D> Louisiana Senator John Kennedy,-0.9393
2019-07-18,38366,2019-07-18,2965,15087,68640,"....Greatest Economic BOOM in the history of our Country, the best job numbers, biggest tax reduction, rebuilt military and much more, is now OVER. This should never be allowed to happen to another President of the United States again!",-0.9623
2019-07-19,38379,2019-07-19,2966,9181,47276,....Fed: There is almost no inflation!,-0.7257
2019-07-20,38396,2019-07-20,2967,13023,59292,"....Our teams will be talking further, and we agreed to speak again in the next  hours!",0.0
2019-07-21,38401,2019-07-21,2968,15483,73807,"....Most importantly you have led Israel with a commitment to the values of democracy, freedom, and equal opportunity that both our nations cherish and share!",-0.8298
2019-07-22,38411,2019-07-22,2969,12177,50963,"....Based on the comments made by Senator Schumer, he must have seen how dangerous & bad for our Country the Border is. It is not a <U+201C>manufactured crisis,<U+201D> as the Fake News Media & their Democrat partners tried to portray. He said he wants to meet. I will set up a meeting ASAP!",-0.9665
2019-07-23,38430,2019-07-23,2970,9597,41827,"....Best and Newest Military (almost totally rebuilt from the depleted military I took over) in History, Best V.A. in History (Choice), and MUCH, MUCH MORE. Gee, let<U+2019>s impeach the President. The <U+201C>Squad<U+201D> (AOC Plus ) and other Dems suffer from Trump Derangement Syndrome. Crazy!",-0.8367
2019-07-24,38445,2019-07-24,2971,9109,44088,"....interview, including the Vice President of the United States!",-0.9602
2019-07-25,38471,2019-07-25,2972,5798,37409,. @ JaySekulow and @ RudyGiuliani on @ SeanHannity moments ago...pic.twitter.comEczKsOwh,-0.7667
2019-07-26,38497,2019-07-26,2973,12930,57291,". @ FoxNews is at it again. So different from what they used to be during the  Primaries, & before - Proud Warriors! Now new Fox Polls, which have always been terrible to me (they had me losing BIG to Crooked Hillary), have me down to Sleepy Joe. Even considering.....",-0.8778
2019-07-27,38509,2019-07-27,2974,16012,60782,"....As proven last week during a Congressional tour, the Border is clean, efficient & well run, just very crowded. Cumming District is a disgusting, rat and rodent infested mess. If he spent more time in Baltimore, maybe he could help clean up this very dangerous & filthy place",-0.9526
2019-07-28,38522,2019-07-28,2975,10584,40158,. @ RepCummings <U+2014> your district! <U+2026>,-0.9348
2019-07-29,38545,2019-07-29,2976,11914,52216,"....He is tough on Crime, Strong on Borders, and will fight for our Second Amendment. Daniel will never let you down. He has my Full and Complete Endorsement!",-0.9647
2019-07-30,38563,2019-07-30,2977,6322,39739,.... @ foxandfriends,-0.9392
2019-07-31,38585,2019-07-31,2978,10835,42233,"....As usual, Powell let us down, but at least he is ending quantitative tightening, which shouldn<U+2019>t have started in the first place - no inflation. We are winning anyway, but I am certainly not getting much help from the Federal Reserve!",-0.9081
2019-08-01,38600,2019-08-01,2979,6219,25885,"...It will soon be time to choose to keep and build upon that prosperity and success, or let it go. We are respected again all around the world. Keep it that way! I said I will never let you down, and I haven<U+2019>t. We will only grow bigger, better and stronger TOGETHER!",-0.7096
2019-08-02,38618,2019-08-02,2980,12666,66260,".....Chairman Kim does not want to disappoint me with a violation of trust, there is far too much for North Korea to gain - the potential as a Country, under Kim Jong Un<U+2019>s leadership, is unlimited. Also, there is far too much to lose. I may be wrong, but I believe that......",-0.847
2019-08-03,38630,2019-08-03,2981,7180,41334,'God be with you all': Trump pledges full support for El Paso shooting victims as lawmakers also grieve -paso-massacre-trump-pelosi-pledge-support-after-shooting <U+2026> via @ usatoday,-0.8461
2019-08-04,38638,2019-08-04,2982,17033,98148,....Melania and I send our heartfelt thoughts and prayers to the great people of Texas.,-0.8186
2019-08-05,38644,2019-08-05,2983,14166,68231,"....this legislation with desperately needed immigration reform. We must have something good, if not GREAT, come out of these two tragic events!",-0.9419
2019-08-06,38654,2019-08-06,2984,12347,46897,". @ sundarpichai of Google was in the Oval Office working very hard to explain how much he liked me, what a great job the Administration is doing, that Google was not involved with China<U+2019>s military, that they didn<U+2019>t help Crooked Hillary over me in the  Election, & that they...",-0.9167
2019-08-07,38667,2019-08-07,2985,12655,54312,"....Amendment.<U+201D> John Yoo. @ IngrahamAngle Former Governor Jerry Brown vetoed the same bill in that it was ridiculous and totally unconstitutional. Just more of the record setting Presidential Harassment. Don<U+2019>t feel badly, New York State is far worse!",-0.9565
2019-08-08,38686,2019-08-08,2986,13340,70163,"....I am so amazed that MSNBC & CNN can keep putting on, over and over again, people that have no idea what I am all about, and yet they speak as experts on <U+201C>Trump.<U+201D> Same people since long before the  Election, and how did that work out for the Haters and Losers. Not well!",-0.9313
2019-08-09,38698,2019-08-09,2987,9809,57742,"....career in the military, retiring from the U.S. Navy in . He commanded at every level, including the Naval Special Warfare Command. He has also served as a National Security Fellow at Harvard University. I have no doubt he will do a great job!",-0.9311
2019-08-10,38707,2019-08-10,2988,17692,78684,"....also a small apology for testing the short range missiles, and that this testing would stop when the exercises end. I look forward to seeing Kim Jong Un in the not too distant future! A nuclear free North Korea will lead to one of the most successful countries in the world!",-0.9
2019-08-11,38714,2019-08-11,2989,12824,73478,".....other than the fact that this Administration has probably done more than any other Administration in its first   years of existence. Anthony, who would do anything to come back in, should remember the only reason he is on TV, and it<U+2019>s not for being the Mooch!",-0.7179
2019-08-12,38721,2019-08-12,2990,15362,74319,"Scaramucci, who like so many others had nothing to do with my Election victory, is only upset that I didn<U+2019>t want him back in the Administration (where he desperately wanted to be). Also, I seldom had time to return his many calls to me. He just wanted to be on TV!",-0.4775
2019-08-13,38725,2019-08-13,2991,7910,31800,"ALL THE NEWS THAT<U+2019>S NOT FIT TO PRINT! <U+201C>The New York Times is no longer the paper we grew up with. It is no longer a news organization. It is now an agenda driven organization out to change the Country (for the worse!).<U+201D> Michael Goodwin, Highly Respected New York Post Columnist.",-0.8172
2019-08-14,38741,2019-08-14,2992,10423,43575,"..Spread is way too much as other countries say THANK YOU to clueless Jay Powell and the Federal Reserve. Germany, and many others, are playing the game! CRAZY INVERTED YIELD CURVE! We should easily be reaping big Rewards & Gains, but the Fed is holding us back. We will Win!",-0.7566
2019-08-15,38755,2019-08-15,2993,9856,41455,"....what they were doing. There<U+2019>s plenty of indication, we don<U+2019>t have to speculate.<U+201D> @ SteveDoocy <U+201C>Holy cow, got to read this book.<U+201D> @ ainsleyearhardt <U+201C>WOW!<U+201D> @ foxandfriends A very serious situation. Can never be allowed to happen again! DRAIN THE SWAMP",-0.7948
2019-08-16,38774,2019-08-16,2994,10553,45588,-fvxktMeHFCOWaRpuz_Ceu?t=s <U+2026>,0.0
2019-08-17,38784,2019-08-17,2995,8423,45653,"Biggest crowd EVER, according to Arena people. Thousands outside trying to get in. Place was packed! Radical Left Dems & their Partner, LameStream Media, saying Arena empty. Check out pictures. Fake News. The Enemy of the People! <U+2026>",-0.8395
2019-08-18,38797,2019-08-18,2996,11556,46854,".....<U+201D>Journalism<U+201D> has reached a new low in the history of our Country. It is nothing more than an evil propaganda machine for the Democrat Party. The reporting is so false, biased and evil that it has now become a very sick joke...But the public is aware! # CROOKEDJOURNALISM",-0.9583
2019-08-19,38806,2019-08-19,2997,13999,64166,".....The Fed Rate, over a fairly short period of time, should be reduced by at least  basis points, with perhaps some quantitative easing as well. If that happened, our Economy would be even better, and the World Economy would be greatly and quickly enhanced-good for everyone!",-0.9516
2019-08-20,38818,2019-08-20,2998,4688,25540,"CONGRATULATIONS @ EricTrump and @ LaraLeaTrump, on the birth of Carolina Dorothy Trump. So proud! <U+2026>",-0.8858
2019-08-21,38835,2019-08-21,2999,8751,37933,". @ NATO, very unfair to the United States!pic.twitter.comYIgmTkpScU",-0.5731
2019-08-22,38854,2019-08-22,3000,6284,30509,"....that when this Administration<U+2019>s alternative is no longer available, California will squeeze them to a point of business ruin. Only reason California is now talking to them is because the Feds are giving a far better alternative, which is much better for consumers!",-0.775
2019-08-23,38862,2019-08-23,3001,5205,28390,% Approval Rating within the Republican Party. Thank you!,-0.8122
2019-08-24,38886,2019-08-24,3002,5904,29284,"....having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting, CNN, MSNBC and other Fake News outlets covered it as serious news & me thinking of myself as the Messiah. No more trust!",-0.7959
2019-08-25,38903,2019-08-25,3003,6532,34157,"....bad Economic times, the worse the better, anything to make my Election more difficult to win. Well, we are having very good meetings, the Leaders are getting along very well, and our Country, economically, is doing great - the talk of the world!",-0.9273
2019-08-26,38922,2019-08-26,3004,8083,36698,". @ SteveHiltonx <U+201C>The Democrats statements about Donald Trump are lies. Here are the Facts.<U+201D> I will soon be posting the entire segment. Too much positive news, too many good things, to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!",-0.8409
2019-08-27,38939,2019-08-27,3005,10687,40522,% Confirmed!_Pencestatus <U+2026>,-0.6531
2019-08-28,38951,2019-08-28,3006,11844,51382,"....And by the way, I<U+2019>m the best thing that<U+2019>s ever happened to Puerto Rico!",-0.8839
2019-08-29,38969,2019-08-29,3007,10447,48392,"....for the most ridiculous claim of all, that Russia, Russia, Russia, or Russian oligarchs, co-signed loan documents for me, a guarantee. Totally false, as is virtually everything else he, and much of the rest of the LameStream Media, has said about me for years. ALL APOLOGIZE!",-0.9272
2019-08-30,38981,2019-08-30,3008,6285,27930,"....We don<U+2019>t have a Tariff problem (we are reigning in bad andor unfair players), we have a Fed problem. They don<U+2019>t have a clue!",-0.9358
2019-08-31,38998,2019-08-31,3009,3364,18359,"....but now we are moving forward like never before. We are winning again, and we are respected again!",-0.8718
2019-09-01,39023,2019-09-01,3010,9547,41341,....is about American Freedom. Redirect the supply chain. There is no reason to buy everything from China!,-0.7468
2019-09-02,39034,2019-09-02,3011,4478,16832,-actionspresidential-proclamation-on-labor-day- <U+2026>,-0.9521
2019-09-03,39050,2019-09-03,3012,560,2501,"....<U+201D>knife crime,<U+201D> which is totally out of control in London. People are afraid to even walk the streets. He is a terrible mayor who should stay out of our business!",-0.9352
2019-09-04,39063,2019-09-04,3013,7819,27604, FACTS that # FakeNewsCNN will ignore in tonight<U+2019>s <U+201C>Climate Forum<U+201D>,-0.8841
2019-09-05,39078,2019-09-05,3014,7500,33724,....His dedication to Israel and to seeking peace between Israel and the Palestinians won<U+2019>t be forgotten. He will be missed. Thank you Jason!,-0.9349
2019-09-06,39094,2019-09-06,3015,4489,25232,"....President Obama never had the legal right to sign DACA, and he indicated so at the time of signing. But In any event, how can he have the right to sign and I don<U+2019>t have the right to <U+201C>unsigned.<U+201D> Totally illegal document which would actually give the President new powers.",-0.8021
2019-09-07,39117,2019-09-07,3016,8260,30026,"....I would also like to thank <U+201C>Papa<U+201D> Doug Manchester, hopefully the next Ambassador to the Bahamas, for the incredible amount of time, money and passion he has spent on helping to bring safety to the Bahamas. Much work to be done by the Bahamian Government. We will help! @ OANN",-0.9359
2019-09-08,39135,2019-09-08,3017,12839,57354,"....an attack in Kabul that killed one of our great great soldiers, and  other people. I immediately cancelled the meeting and called off peace negotiations. What kind of people would kill so many in order to seemingly strengthen their bargaining position? They didn<U+2019>t, they....",-0.7456
2019-09-09,39143,2019-09-09,3018,6561,26989,"% Approval Rating in the Republican Party, a record. Thank you!",-0.9517
2019-09-10,39168,2019-09-10,3019,5304,29059,"....I asked John for his resignation, which was given to me this morning. I thank John very much for his service. I will be naming a new National Security Advisor next week.",-0.9598
2019-09-11,39181,2019-09-11,3020,6938,34806,". @ CNN & @ MSNBC were all set to have a BIG victory, until Dan Bishop won North Carolina . Now you will hear them barely talk about, or cover, the race. Fake News never wins!",-0.7269
2019-09-12,39202,2019-09-12,3021,9768,42453,....The Southern Border is becoming very strong despite the obstruction by Democrats not agreeing to do anything on Loopholes or Asylum!,0.0
2019-09-13,39217,2019-09-13,3022,12013,53825,"....Became Number  in World & Independent in Energy. Will soon have record number of Judges,  SC Justices. Done more than any President in first   years despite phony & fraudulent Witch Hunt illegally led against him. WIN on Mueller Report, Mueller Testimony & James Comey..",-0.8217
2019-09-14,39225,2019-09-14,3023,7329,34328,% Approval Rating in the Republican Party! Tuesday night in the Great State of North Carolina proved that high and very beautiful number correct.,-0.8891
2019-09-15,39239,2019-09-15,3024,6124,32205,"....Then, on top of it all, Kathleen Parker, of all people, wrote <U+201C>In Case You Were Wondering, Trump Won The Debate.<U+201D> True, but what is going on at the @ washingtonpost? NOT Fake News!",-0.7644
2019-09-16,39251,2019-09-16,3025,8333,35544,".....<U+2019>These Conservative Judicial appointments will impact our nation for years to come,<U+2019> said Lindsey Graham, Republican of South Carolina, who leads the Judiciary Committee and who has been speeding through Trump nominees.<U+201D> The entire Court System is changing at a record pace!",-0.9245
2019-09-17,39276,2019-09-17,3026,8827,38990,....<U+201D>That story (Kavanaugh) is nowhere near the standard that should be met in publishing a story.<U+201D> @ brithume @ FoxNews,-0.9406
2019-09-18,39288,2019-09-18,3027,6257,27965,".... advantage, and also due to the fact that older, highly polluting cars, will be replaced by new, extremely environmentally friendly cars. There will be very little difference in emissions between the California Standard and the new U.S. Standard, but the cars will be....",-0.9493
2019-09-19,39306,2019-09-19,3028,15026,73276,"....Knowing all of this, is anybody dumb enough to believe that I would say something inappropriate with a foreign leader while on such a potentially <U+201C>heavily populated<U+201D> call. I would only do what is right anyway, and only do good for the USA!",-0.8217
2019-09-20,39313,2019-09-20,3029,8634,40077,"....statement. Strange that with so many other people hearing or knowing of the perfectly fine and respectful conversation, that they would not have also come forward. Do you know the reason why they did not? Because there was nothing said wrong, it was pitch perfect!",-0.8193
2019-09-21,39322,2019-09-21,3030,9217,31949,"....story about me and a perfectly fine and routine conversation I had with the new President of the Ukraine. Nothing was said that was in any way wrong, but Biden<U+2019>s demand, on the other hand, was a complete and total disaster. The Fake News knows this but doesn<U+2019>t want to report!",-0.8955
2019-09-22,39337,2019-09-22,3031,6256,34077,"...The Fake News Media nowadays not only doesn<U+2019>t check for the accuracy of the facts, they knowingly make up the facts. They even make up sources in order to protect their partners, the Democrats. It is so wrong, but they don<U+2019>t even care anymore. They have gone totally CRAZY!!!!",-0.9147
2019-09-23,39353,2019-09-23,3032,13591,62600,....know the correct facts. Is he on our Country<U+2019>s side. Where does he come from. Is this all about Schiff & the Democrats again after years of being wrong?,-0.7862
2019-09-24,39362,2019-09-24,3033,8629,40140,# UNGApic.twitter.comiIZugqjEhP,-0.7621
2019-09-25,39377,2019-09-25,3034,9502,36160,"....taken out of Ukraine and China. Additionally, I demand transparency from Democrats that went to Ukraine and attempted to force the new President to do things that they wanted under the form of political threat.",-0.9467
2019-09-26,39402,2019-09-26,3035,7315,33070,"<U+201C>Is there a case for impeachment? Absolutely not! There is no high crime or misdemeanor, no crime, no extortion, no treason.<U+201D> Robert Ray @ FoxNews",-0.68
2019-09-27,39415,2019-09-27,3036,9665,36885,".....nice call with with the new President of Ukraine, it could not have been better or more honorable, and the Fake News Media and Democrats, working as a team, have fraudulently made it look bad. It wasn<U+2019>t bad, it was very legal and very good. A continuing Witch Hunt!",-0.9591
2019-09-28,39439,2019-09-28,3037,10782,46596,-actionspresidential-proclamation-gold-star-mothers-familys-day- <U+2026>,-0.6114
2019-09-29,39447,2019-09-29,3038,8949,37075,"....The conversation with the new and very good Ukraine President, who told the Fake News, at the United Nations, that HE WAS NOT PRESSURED BY ME IN ANY WAY, SHAPE, OR FORM, should by and of itself bring an end to the new and most recent Witch Hunt. Others ended in ashes!",-0.7703
2019-09-30,39464,2019-09-30,3039,8279,30635,# FakeWhistleblower,-0.9334
2019-10-01,39498,2019-10-01,3040,12682,61038,"....the Whistleblower, and also the person who gave all of the false information to him. This is simply about a phone conversation that could not have been nicer, warmer, or better. No pressure at all (as confirmed by Ukrainian Pres.). It is just another Democrat Hoax!",-0.8249
2019-10-02,39511,2019-10-02,3041,14691,60986,# DONOTHINGDEMS,-0.8147
2019-10-03,39531,2019-10-03,3042,7121,29261,"% Approval Rating in the Republican Party, and record setting fundraising that has taken place over the past two weeks. Thank you!",-0.8313
2019-10-04,39556,2019-10-04,3043,8698,38625,"...blowing MASSIVE holes inside of the theory, the narrative, that Chairman Schiff has been providing to the public. @ RepLeeZeldinpic.twitter.comCUJhiKZfgr",-0.7798
2019-10-05,39580,2019-10-05,3044,6758,33265,"....it to Congress, and the American people, as though it was the statement of the President of the United States, me. He did it to fool Congress and the public in order to make me look BAD. He is a sick puppy!",-0.8908
2019-10-06,39615,2019-10-06,3045,10621,36355,# DONOTHINGDEMOCRATS,-0.5848
2019-10-07,39636,2019-10-07,3046,6942,25503,". @ Minutes <U+201C>forgot<U+201D> to report that we are helping the great farmers of the USA to the tune of  Billion Dollars, for the last two years, paid for out of Tariffs paid to the United States by China for targeting the farmer. They devalued their currency, therefore paying the cost!",-0.9169
2019-10-08,39663,2019-10-08,3047,6666,28297,".....good health, at my request, Pastor Brunson, who had many years of a long prison term remaining. Also remember, and importantly, that Turkey is an important member in good standing of NATO. He is coming to the U.S. as my guest on November th. # ENDENDLESSWARS",-0.9246
2019-10-09,39684,2019-10-09,3048,7488,30074,.....The Whistleblower<U+2019>s lawyer is a big Democrat. The Whistleblower has ties to one of my DEMOCRAT OPPONENTS. Why does the ICIG allow this scam to continue?,-0.9041
2019-10-10,39719,2019-10-10,3049,7889,32953,"....We have one of three choices: Send in thousands of troops and win Militarily, hit Turkey very hard Financially and with Sanctions, or mediate a deal between Turkey and the Kurds!",-0.9317
2019-10-11,39740,2019-10-11,3050,6492,28996,"A GREAT evening in Minneapolis, Minnesota with incredible American Patriots. THANK YOU!_hjTEzNTgMzhMWyRybHdaRXdKeQDEXjHSvVYOo_NxJhEPhhXrkvRQjXRqoVPz?t=s <U+2026>",-0.6612
2019-10-12,39756,2019-10-12,3051,8371,35158, <U+2026>pic.twitter.comLWCWvpeIqn,-0.9551
2019-10-13,39778,2019-10-13,3052,11269,46252,.....The Kurds and Turkey have been fighting for many years. Turkey considers the PKK the worst terrorists of all. Others may want to come in and fight for one side or the other. Let them! We are monitoring the situation closely. Endless Wars!,-0.953
2019-10-14,39794,2019-10-14,3053,9007,30142,". @ marklevinshow on @ FoxNews is doing a big show tonight on the Democrat<U+2019>s Impeachment Scam. : P.M. No guests, just Mark. He is angry (like so many others!). At : P.M. on @ FoxNews, Steve Hilton is looking into the Crooked Bidens. Where<U+2019>s Hunter?",-0.8793
2019-10-15,39826,2019-10-15,3054,8597,38769,....He loves our Military and supports our Vets! Get out and Vote for Tate Reeves on November th. He has my Complete and Total Endorsement!,-0.8581
2019-10-16,39842,2019-10-16,3055,8775,43270, <U+2026>pic.twitter.comYgXImlvOYd,-0.9346
2019-10-17,39858,2019-10-17,3056,12914,50249,"<U+201C>About , human beings were killed in Syria while Barack Obama was president & leading for a <U+201C>political settlement<U+201D> to that civil war. Media has been more outraged in the last  hours over our Syria policy than they were at any point during  years of slaughter.<U+201D> BuckSexton",-0.9216
2019-10-18,39879,2019-10-18,3057,10244,50487,".....this thinking years ago. Instead, it was always held together with very weak bandaids, & in an artificial manner. There is good will on both sides & a really good chance for success. The U.S. has secured the Oil, & the ISIS Fighters are double secured by Kurds & Turkey....",-0.8356
2019-10-19,39893,2019-10-19,3058,5676,26453,# StopTheCoup,-0.8977
2019-10-20,39915,2019-10-20,3059,8392,36337,".....its own  to  unit building. Would set up better than other alternatives. I announced that I would be willing to do it at NO PROFIT or, if legally permissible, at ZERO COST to the USA. But, as usual, the Hostile Media & their Democrat Partners went CRAZY!",-0.8255
2019-10-21,39932,2019-10-21,3060,7981,35311,"<U+201C>To the Democrats, Impeachment is partisan politics dressed up as principle.<U+201D> @ SteveHiltonx @ FoxNews",0.0
2019-10-22,39943,2019-10-22,3061,8443,38053,% Approval Rating in the Republican Party. Thank you!,-0.643
2019-10-23,39957,2019-10-23,3062,8012,34051,"....Does anybody think this is fair? Even though there was no quid pro quo, I<U+2019>m sure they would like to try. Worse than the Dems!",-0.8188
2019-10-24,39979,2019-10-24,3063,9084,38347,"(Kiddingly) We<U+2019>re building a Wall in Colorado<U+201D>(then stated, <U+201C>we<U+2019>re not building a Wall in Kansas but they get the benefit of the Wall we<U+2019>re building on the Border<U+201D>) refered to people in the very packed auditorium, from Colorado & Kansas, getting the benefit of the Border Wall!",-0.4199
2019-10-25,39987,2019-10-25,3064,9835,39422,"....COMING HOME! We were supposed to be there for  days - That was  years ago. When these pundit fools who have called the Middle East wrong for  years ask what we are getting out of the deal, I simply say, THE OIL, AND WE ARE BRINGING OUR SOLDIERS BACK HOME, ISIS SECURED!",-0.68
2019-10-26,39999,2019-10-26,3065,8437,26922, <U+2026>pic.twitter.comBxptnQTjG,-0.9249
2019-10-27,40029,2019-10-27,3066,20781,87845,"As Diwali commences, @ FLOTUS Melania and I wish those observing the Festival of Lights a blessed and happy celebration! # HappyDiwalipic.twitter.comLGXkUzMJiI",0.0
2019-10-28,40034,2019-10-28,3067,9026,45168,An AMAZING CHAMPION. Great going Tiger! @ TigerWoods <U+2026>,-0.9196
2019-10-29,40039,2019-10-29,3068,8608,37098,"% Approval Rating in the Republican Party, a record. Thank you!",-0.8513
2019-10-30,40056,2019-10-30,3069,9973,37391,".....the call with the Ukrainian President was a totally appropriate one. As he said, <U+201C>No Pressure.<U+201D> This Impeachment nonsense is just a continuation of the Witch Hunt Hoax, which has been going on since before I even got elected. Rupublicans, go with Substance and close it out!",-0.7644
2019-10-31,40075,2019-10-31,3070,6545,23551,".....the Dems have selectively leaked. Nor was there any corrupt intent on the part of the President. Remember, the President knew that that call was being heard and documented by many people. Anyone with intent would be a tad more discreet, don<U+2019>t you think? This farce should....",-0.7731
2019-11-01,40092,2019-11-01,3071,6459,24952," Pennsylvania Avenue, the White House, is the place I have come to love and will stay for, hopefully, another  years as we MAKE AMERICA GREAT AGAIN, but my family and I will be making Palm Beach, Florida, our Permanent Residence. I cherish New York, and the people of.....",-0.9649
2019-11-02,40119,2019-11-02,3072,12949,50203,A giant Scam! <U+2026>,-0.6114
2019-11-03,40128,2019-11-03,3073,10087,39098,"....Matt has been a GREAT Governor. Kentucky (I Love You!), please be sure to vote for Matt Bevin on TUESDAY. Matt will never let you down, and we have to send a strong signal to Nancy Pelosi and the Radical Left Democrats. See you on Monday night, VOTE TUESDAY!!!",-0.8762
2019-11-04,40147,2019-11-04,3074,7080,21390,% Approval Rating in the Republican Party. Thank you!,-0.8777
2019-11-05,40169,2019-11-05,3075,7672,30064,"....monsters, the United States stands ready, willing & able to get involved and do the job quickly and effectively. The great new President of Mexico has made this a big issue, but the cartels have become so large and powerful that you sometimes need an army to defeat an army!",-0.953
2019-11-06,40183,2019-11-06,3076,8416,36967,"# ElectionNight Won  out of  elections in Kentucky, including  great candidates that I spoke for and introduced last night. @ MattBevin picked up at least  points in last days, but perhaps not enough (Fake News will blame Trump!). Winning in Mississippi Governor race!",-0.8522
2019-11-07,40198,2019-11-07,3077,10227,37279,"....The LameStream Media, which is The Enemy of the People, is working overtime with made up stories in order to drive dissension and distrust!",-0.9146
2019-11-08,40215,2019-11-08,3078,25293,94228,I will be announcing the winners of the # MAGACHALLENGE and inviting them to the @ WhiteHouse to meet with me and perform. Good luck! <U+2026>,0.0
2019-11-09,40218,2019-11-09,3079,4559,24034,% Approval Rating in the Republican Party. Thank you! # MAGA # KAG,-0.6931
2019-11-10,40230,2019-11-10,3080,5977,24264, <U+2026>pic.twitter.comDWbQBKjB,-0.6278
2019-11-11,40246,2019-11-11,3081,9803,31427, <U+2026>pic.twitter.comRbGeEp,-0.8436
