date,Unnamed: 0,new_id,retweets,favorites,ss_compound
2018-04-28,34055.0,2521.0,21647.428571428572,91755.85714285714,-0.15559999999999996
2018-04-29,34060.5,2522.0,15980.0,88102.75,0.610675
2018-04-30,34065.5,2523.0,18216.833333333332,88417.16666666667,0.08608333333333335
2018-05-01,34074.0,2524.0,16516.0,79580.90909090909,0.5682272727272727
2018-05-02,34082.5,2525.0,19148.166666666668,80713.0,-0.016883333333333323
2018-05-03,34090.5,2526.0,15050.4,72374.7,0.34823000000000004
2018-05-04,34100.0,2527.0,18142.11111111111,85255.66666666667,-0.21834444444444445
2018-05-05,34107.0,2528.0,13540.8,68525.6,0.7902600000000001
2018-05-07,34115.0,2529.0,18207.636363636364,77990.18181818182,-0.006536363636363623
2018-05-08,34122.5,2530.0,21075.5,91114.0,0.3443
2018-05-09,34128.0,2531.0,23345.714285714286,101722.85714285714,0.37684285714285715
2018-05-10,34135.0,2532.0,33190.857142857145,148221.14285714287,-0.014514285714285717
2018-05-11,34140.0,2533.0,17222.0,78882.33333333333,0.2528
2018-05-12,34143.0,2534.0,25016.666666666668,120779.33333333333,0.24523333333333333
2018-05-13,34147.5,2535.0,21956.333333333332,100418.83333333333,0.15278333333333335
2018-05-14,34154.0,2536.0,19312.0,100764.57142857143,0.07234285714285715
2018-05-15,34161.0,2537.0,14818.42857142857,78214.14285714286,0.5006714285714285
2018-05-16,34169.0,2538.0,10292.222222222223,52108.88888888889,0.3875444444444444
2018-05-17,34177.5,2539.0,18855.5,84591.125,0.5699375
2018-05-18,34186.5,2540.0,17417.0,76577.9,0.08452
2018-05-19,34194.0,2541.0,20942.4,101925.4,0.87934
2018-05-20,34200.5,2542.0,25790.25,100162.625,-0.2961375
2018-05-21,34209.0,2543.0,17508.333333333332,75947.77777777778,0.1751333333333334
2018-05-22,34215.0,2544.0,12244.333333333334,60433.333333333336,0.8628
2018-05-23,34224.5,2545.0,15862.6875,66540.5,-0.02220624999999999
2018-05-24,34237.5,2546.0,14773.9,64604.7,0.3015
2018-05-25,34246.5,2547.0,17241.125,73855.5,0.4620125
2018-05-26,34257.5,2548.0,18560.14285714286,78513.57142857143,-0.10927142857142856
2018-05-27,34267.5,2549.0,23144.5,97856.0,0.2773166666666667
2018-05-28,34275.5,2550.0,16334.6,72755.2,0.54952
2018-05-29,34284.0,2551.0,21122.85714285714,89015.71428571429,-0.13245714285714283
2018-05-30,34291.5,2552.0,16070.875,72015.875,0.03084999999999999
2018-05-31,34301.5,2553.0,19036.0,84408.16666666667,0.31335
2018-06-01,34310.0,2554.0,17740.8,86620.4,0.1548
2018-06-02,34318.0,2555.0,15623.0,68137.63636363637,-0.29410000000000003
2018-06-03,34325.5,2556.0,22379.75,94404.25,-0.05120000000000002
2018-06-04,34333.0,2557.0,15008.272727272728,70886.90909090909,0.12954545454545457
2018-06-05,34347.5,2558.0,13791.222222222223,63664.77777777778,0.2851111111111111
2018-06-06,34364.0,2559.0,15514.866666666667,69923.2,0.27842666666666666
2018-06-07,34379.5,2560.0,15159.875,63620.875,0.07669375000000002
2018-06-08,34391.5,2561.0,20324.25,88897.5,-0.272075
2018-06-09,34400.0,2562.0,14940.777777777777,72149.88888888889,0.5662222222222222
2018-06-10,34405.5,2563.0,28889.0,115117.0,-0.5619
2018-06-11,34411.0,2564.0,23361.555555555555,109129.0,-0.06228888888888889
2018-06-12,34420.0,2565.0,20748.88888888889,92393.22222222222,0.33497777777777776
2018-06-13,34433.5,2566.0,18869.833333333332,91329.0,0.40065
2018-06-14,34446.0,2567.0,18343.571428571428,85201.57142857143,-0.032700000000000014
2018-06-15,34454.5,2568.0,18310.7,85113.6,0.22955
2018-06-16,34462.5,2569.0,21737.5,94063.0,-0.034899999999999994
2018-06-17,34470.0,2570.0,15480.444444444445,72289.77777777778,0.4456555555555554
2018-06-18,34480.5,2571.0,21687.0,93132.5,-0.3262333333333333
2018-06-19,34491.0,2572.0,19207.0,81332.11111111111,-0.19982222222222223
2018-06-20,34501.5,2573.0,18873.416666666668,73095.5,-0.029883333333333345
2018-06-21,34516.0,2574.0,15817.882352941177,72139.82352941176,0.31435882352941175
2018-06-22,34531.0,2575.0,19621.923076923078,79867.53846153847,0.24543846153846158
2018-06-23,34544.5,2576.0,15364.785714285714,70106.0,0.2446357142857143
2018-06-24,34554.5,2577.0,23555.333333333332,98280.5,0.12461666666666667
2018-06-25,34563.5,2578.0,21102.5,89711.91666666667,0.05872499999999999
2018-06-26,34577.0,2579.0,17066.266666666666,76354.13333333333,0.043226666666666656
2018-06-27,34592.0,2580.0,14479.466666666667,73380.0,0.5586066666666666
2018-06-28,34607.0,2581.0,14838.866666666667,69836.26666666666,0.004086666666666677
2018-06-29,34615.5,2582.0,13745.5,66606.5,-0.39515
2018-06-30,34621.5,2583.0,21197.8,94912.1,0.62188
2018-07-01,34628.0,2584.0,18539.0,93152.33333333333,0.5018333333333334
2018-07-02,34630.5,2585.0,35833.0,128592.0,0.8828
2018-07-03,34637.5,2586.0,17486.25,78925.91666666667,-0.08797500000000003
2018-07-04,34647.5,2587.0,18532.5,91931.25,0.7545999999999999
2018-07-05,34654.5,2588.0,17763.666666666668,87956.16666666667,0.043100000000000006
2018-07-06,34660.5,2589.0,21970.833333333332,101939.33333333333,0.5941833333333334
2018-07-07,34665.0,2590.0,21343.333333333332,103718.66666666667,-0.22756666666666667
2018-07-08,34669.0,2591.0,46287.0,159045.0,0.06516
2018-07-09,34674.5,2592.0,18034.5,85034.66666666667,0.06889999999999998
2018-07-10,34683.0,2593.0,17595.272727272728,85440.81818181818,0.40482727272727276
2018-07-11,34692.5,2594.0,18133.875,81947.0,0.31591250000000004
2018-07-12,34701.5,2595.0,15798.4,71522.5,-0.04193999999999999
2018-07-13,34708.0,2596.0,15626.666666666666,75235.33333333333,0.2523
2018-07-14,34714.0,2597.0,20752.222222222223,89491.55555555556,-0.03536666666666668
2018-07-15,34721.0,2598.0,18826.6,91019.6,-0.27166
2018-07-16,34728.0,2599.0,19884.777777777777,88333.0,0.29444444444444445
2018-07-17,34735.0,2600.0,18219.4,88717.6,0.33872
2018-07-18,34744.0,2601.0,18782.76923076923,84310.23076923077,0.5434461538461538
2018-07-19,34756.5,2602.0,18902.083333333332,78426.25,-0.09639166666666665
2018-07-20,34765.5,2603.0,17550.5,79907.0,-0.3242833333333333
2018-07-21,34769.5,2604.0,30268.0,138620.5,0.713
2018-07-22,34775.5,2605.0,20593.8,83488.9,-0.37013
2018-07-23,34786.0,2606.0,28031.727272727272,107431.18181818182,-0.22198181818181825
2018-07-24,34797.5,2607.0,14823.583333333334,69798.16666666667,0.34473333333333334
2018-07-25,34809.0,2608.0,17643.272727272728,77455.0,0.4171727272727273
2018-07-26,34822.0,2609.0,15421.333333333334,69717.06666666667,0.6450933333333333
2018-07-27,34838.0,2610.0,14798.117647058823,66880.05882352941,0.46086470588235295
2018-07-28,34848.5,2611.0,20784.5,85230.0,0.08464999999999999
2018-07-29,34857.5,2612.0,19252.0,79970.78571428571,-0.03335714285714284
2018-07-30,34866.5,2613.0,13954.5,65020.0,0.58035
2018-07-31,34880.0,2614.0,14693.826086956522,65292.52173913043,0.5175608695652174
2018-08-01,34897.5,2615.0,15727.333333333334,65189.666666666664,0.13540000000000002
2018-08-02,34909.0,2616.0,17075.545454545456,80253.54545454546,0.3818454545454545
2018-08-03,34916.5,2617.0,12556.0,58732.0,0.6019249999999999
2018-08-04,34927.5,2618.0,15816.166666666666,71224.72222222222,0.2963055555555555
2018-08-05,34941.5,2619.0,18260.3,81431.1,0.11848999999999998
2018-08-06,34950.5,2620.0,17459.625,71548.625,0.2209625
2018-08-07,34956.0,2621.0,21873.333333333332,89684.0,0.3541
2018-08-08,34962.5,2622.0,18271.7,89355.6,0.71948
2018-08-09,34970.0,2623.0,19786.2,79243.6,-0.07909999999999998
2018-08-10,34975.5,2624.0,25453.166666666668,111004.5,0.5671166666666666
2018-08-11,34983.5,2625.0,23735.2,102799.2,-0.044689999999999994
2018-08-12,34991.0,2626.0,20909.0,86776.0,0.31423999999999996
2018-08-13,34999.0,2627.0,14979.636363636364,71072.81818181818,0.13452727272727272
2018-08-14,35013.0,2628.0,15926.0,69383.64705882352,-0.10424117647058824
2018-08-15,35028.5,2629.0,14015.357142857143,61537.07142857143,0.5102500000000001
2018-08-16,35041.5,2630.0,21978.166666666668,91194.83333333333,0.34960833333333335
2018-08-17,35057.5,2631.0,16810.25,70975.3,0.13146
2018-08-18,35074.0,2632.0,21160.846153846152,86608.38461538461,-0.00782307692307689
2018-08-19,35084.0,2633.0,20226.285714285714,83739.71428571429,-0.7185571428571429
2018-08-20,35091.5,2634.0,20371.125,81680.375,-0.5115875
2018-08-21,35102.5,2635.0,15748.785714285714,68558.42857142857,0.2854285714285715
2018-08-22,35115.0,2636.0,16271.818181818182,72363.27272727272,0.3446272727272727
2018-08-23,35127.0,2637.0,15785.846153846154,66889.38461538461,0.09821538461538462
2018-08-24,35139.0,2638.0,20212.363636363636,81034.36363636363,0.17832727272727267
2018-08-25,35151.0,2639.0,18072.76923076923,76514.15384615384,0.3027076923076923
2018-08-26,35159.5,2640.0,23126.25,123549.75,0.5630999999999999
2018-08-27,35166.0,2641.0,20916.0,93074.22222222222,0.5413
2018-08-28,35175.0,2642.0,17766.88888888889,72527.33333333333,-0.04693333333333332
2018-08-29,35191.0,2643.0,18330.304347826088,73914.34782608696,0.14513043478260873
2018-08-30,35211.5,2644.0,18762.222222222223,76890.0,-0.23717777777777777
2018-08-31,35222.0,2645.0,23053.0,98717.0,0.004200000000000005
2018-09-01,35230.5,2646.0,15638.07142857143,67890.57142857143,-0.09881428571428572
2018-09-02,35242.0,2647.0,21745.11111111111,94191.55555555556,-0.03612222222222223
2018-09-03,35250.5,2648.0,17758.75,80469.5,0.31695
2018-09-04,35259.0,2649.0,14490.111111111111,62502.555555555555,0.024711111111111114
2018-09-05,35272.0,2650.0,16861.58823529412,69007.41176470589,-0.08667647058823533
2018-09-06,35284.5,2651.0,26567.375,104437.25,0.25539999999999996
2018-09-07,35294.0,2652.0,17285.0,79162.81818181818,0.3579454545454546
2018-09-08,35302.0,2653.0,17457.0,76645.6,0.64702
2018-09-09,35311.0,2654.0,19514.846153846152,84218.84615384616,0.3399384615384615
2018-09-10,35323.5,2655.0,18325.0,75486.83333333333,-0.1398083333333333
2018-09-11,35336.0,2656.0,16873.153846153848,69892.46153846153,0.25416153846153844
2018-09-12,35348.0,2657.0,15100.363636363636,65127.545454545456,-0.017681818181818184
2018-09-13,35360.5,2658.0,12411.57142857143,53533.21428571428,0.1432571428571429
2018-09-14,35370.0,2659.0,16394.2,68417.4,0.38562
2018-09-15,35378.5,2660.0,13310.5,56038.333333333336,0.24963333333333335
2018-09-16,35388.5,2661.0,16472.5,72853.125,-0.02174999999999999
2018-09-17,35398.5,2662.0,15761.583333333334,64472.25,0.313525
2018-09-18,35410.5,2663.0,14448.833333333334,63042.75,0.391675
2018-09-19,35420.5,2664.0,17112.125,75236.875,0.22337499999999996
2018-09-20,35432.0,2665.0,14500.466666666667,63796.53333333333,0.44521999999999995
2018-09-21,35447.5,2666.0,14068.0625,60275.9375,0.1535125
2018-09-22,35458.5,2667.0,15290.166666666666,69501.66666666667,0.46881666666666666
2018-09-23,35462.5,2668.0,15362.5,91007.0,0.80635
2018-09-24,35467.0,2669.0,11365.0,52955.42857142857,0.5652142857142857
2018-09-25,35478.0,2670.0,14154.733333333334,62085.86666666667,0.5017400000000001
2018-09-26,35490.0,2671.0,18284.0,76677.33333333333,0.22507777777777782
2018-09-27,35495.0,2672.0,15431.0,72902.0,0.0
2018-09-28,35496.0,2673.0,74897.0,298489.0,0.1511
2018-09-29,35498.0,2674.0,29779.0,122082.0,0.4128
2018-09-30,35502.5,2675.0,28982.5,124442.5,0.6074999999999999
2018-10-01,35507.5,2676.0,17208.75,86591.0,0.50605
2018-10-02,35514.5,2677.0,16024.2,75534.5,0.67439
2018-10-03,35527.0,2678.0,12959.866666666667,60148.4,0.52286
2018-10-04,35539.0,2679.0,21265.222222222223,95718.88888888889,0.3925444444444444
2018-10-05,35547.0,2680.0,24244.14285714286,107137.85714285714,0.3028857142857143
2018-10-06,35552.5,2681.0,34092.0,163413.25,0.8277249999999999
2018-10-07,35556.5,2682.0,26007.25,104671.75,0.395525
2018-10-08,35562.0,2683.0,11698.57142857143,53869.28571428572,0.4279857142857143
2018-10-09,35571.0,2684.0,11687.363636363636,53585.27272727273,0.29429999999999995
2018-10-10,35580.5,2685.0,12963.0,58033.75,0.30137499999999995
2018-10-11,35588.5,2686.0,10984.875,50568.25,0.36308749999999995
2018-10-12,35596.5,2687.0,13361.875,67325.125,0.5332250000000001
2018-10-13,35606.5,2688.0,14316.75,64257.166666666664,0.5678333333333334
2018-10-14,35616.0,2689.0,15450.857142857143,76798.28571428571,0.6381857142857142
2018-10-15,35622.5,2690.0,16378.5,77068.66666666667,-0.07375000000000002
2018-10-16,35634.0,2691.0,18844.58823529412,76814.11764705883,0.023470588235294115
2018-10-17,35652.5,2692.0,15564.9,66062.15,0.23373500000000003
2018-10-18,35669.0,2693.0,16340.692307692309,64169.0,0.1495076923076923
2018-10-19,35681.5,2694.0,17778.833333333332,68133.58333333333,0.295975
2018-10-20,35694.0,2695.0,15706.538461538461,63420.307692307695,0.5113307692307693
2018-10-21,35703.0,2696.0,25397.8,100972.6,-0.02096
2018-10-22,35713.0,2697.0,19562.466666666667,77003.6,-0.008300000000000004
2018-10-23,35726.5,2698.0,14285.666666666666,58250.916666666664,0.45087499999999997
2018-10-24,35736.0,2699.0,30145.571428571428,109968.14285714286,0.4738428571428572
2018-10-25,35747.5,2700.0,16248.375,65295.9375,0.23463125
2018-10-26,35762.5,2701.0,19616.071428571428,78511.92857142857,0.23882142857142855
2018-10-27,35776.0,2702.0,15017.76923076923,60987.53846153846,0.17946153846153853
2018-10-28,35784.5,2703.0,21520.5,91140.25,0.24034999999999998
2018-10-29,35790.0,2704.0,35179.42857142857,136632.14285714287,0.026371428571428553
2018-10-30,35802.5,2705.0,15976.333333333334,59058.72222222222,0.4381222222222223
2018-10-31,35818.5,2706.0,20448.85714285714,75489.85714285714,0.20673571428571427
2018-11-01,35830.0,2707.0,15037.111111111111,59460.11111111111,0.3465555555555555
2018-11-02,35839.0,2708.0,19050.333333333332,73490.22222222222,0.5347333333333333
2018-11-03,35852.5,2709.0,15446.777777777777,59262.72222222222,0.4034722222222221
2018-11-04,35866.0,2710.0,13919.222222222223,55992.22222222222,0.6526777777777778
2018-11-05,35879.0,2711.0,16148.29411764706,60524.05882352941,0.3493588235294117
2018-11-06,35894.0,2712.0,12457.692307692309,50971.46153846154,0.41667692307692317
2018-11-07,35907.5,2713.0,22333.928571428572,106754.42857142857,0.4584428571428571
2018-11-08,35915.5,2714.0,19706.0,102273.5,-0.28679999999999994
2018-11-09,35922.5,2715.0,29047.833333333332,106529.33333333333,0.10394999999999999
2018-11-10,35933.0,2716.0,19787.88888888889,94391.44444444444,-0.10724444444444445
2018-11-11,35939.5,2717.0,18867.0,89995.0,0.5949
2018-11-12,35946.0,2718.0,19377.555555555555,86627.33333333333,0.08706666666666667
2018-11-13,35956.5,2719.0,23476.416666666668,97491.16666666667,-0.07900833333333335
2018-11-14,35964.5,2720.0,15544.5,77158.0,0.48865
2018-11-15,35971.5,2721.0,20146.6,82914.2,0.18527999999999997
2018-11-16,35978.0,2722.0,14869.0,65394.0,0.6165
2018-11-17,35984.5,2723.0,16223.8,78139.8,0.40181999999999995
2018-11-18,35992.5,2724.0,23331.0,99300.16666666667,0.08478333333333331
2018-11-19,35997.5,2725.0,31382.5,124299.5,-0.150175
2018-11-20,36000.0,2726.0,16208.0,84144.0,0.9055
2018-11-21,36006.0,2727.0,21789.454545454544,96128.09090909091,0.15270000000000003
2018-11-22,36016.0,2728.0,21276.88888888889,103169.22222222222,0.03838888888888889
2018-11-23,36022.0,2729.0,24562.0,109164.0,0.6310666666666668
2018-11-24,36024.0,2730.0,17897.0,83787.0,-0.6545
2018-11-25,36030.0,2731.0,21755.272727272728,93466.09090909091,0.3529272727272727
2018-11-26,36040.5,2732.0,21320.4,87047.3,0.14314
2018-11-27,36048.5,2733.0,22380.166666666668,91340.83333333333,-0.18953333333333336
2018-11-28,36055.0,2734.0,20327.14285714286,87447.28571428571,0.3989285714285714
2018-11-29,36066.0,2735.0,15439.0,67579.46666666666,0.29595333333333335
2018-11-30,36079.0,2736.0,17227.81818181818,80860.72727272728,0.38673636363636366
2018-12-01,36087.0,2737.0,19624.0,108347.8,0.5494999999999999
2018-12-02,36090.0,2738.0,15186.0,69874.0,0.9582
2018-12-03,36096.5,2739.0,18478.75,85606.75,0.2844583333333333
2018-12-04,36107.0,2740.0,18542.555555555555,84700.11111111111,0.6055555555555556
2018-12-05,36116.0,2741.0,14182.555555555555,74887.88888888889,0.3188111111111111
2018-12-06,36122.5,2742.0,18934.25,95473.0,0.36507500000000004
2018-12-07,36135.0,2743.0,17953.904761904763,76883.57142857143,0.20288571428571428
2018-12-08,36151.0,2744.0,19682.363636363636,89780.63636363637,0.1675909090909091
2018-12-09,36159.0,2745.0,24888.6,110300.2,0.06571999999999999
2018-12-10,36163.0,2746.0,19209.333333333332,90300.33333333333,-0.35623333333333335
2018-12-11,36171.0,2747.0,18061.0,82874.76923076923,0.2444307692307692
2018-12-12,36178.5,2748.0,43564.5,166091.5,-0.16864999999999997
2018-12-13,36186.0,2749.0,16316.538461538461,74320.23076923077,0.15765384615384617
2018-12-14,36195.5,2750.0,14130.333333333334,71279.33333333333,0.62115
2018-12-15,36202.5,2751.0,21684.0,96312.5,0.23264999999999997
2018-12-16,36211.5,2752.0,20802.5,85036.0,-0.42351
2018-12-17,36218.5,2753.0,22827.5,102671.25,0.842075
2018-12-18,36225.0,2754.0,16890.333333333332,69304.11111111111,0.04563333333333332
2018-12-19,36235.0,2755.0,17280.18181818182,79759.63636363637,0.2582272727272727
2018-12-20,36248.5,2756.0,19031.125,84587.375,0.24265000000000003
2018-12-21,36266.0,2757.0,18323.42105263158,84602.42105263157,0.2171526315789473
2018-12-22,36280.0,2758.0,21504.666666666668,105146.22222222222,0.23425555555555555
2018-12-23,36290.5,2759.0,20029.166666666668,96309.66666666667,0.198375
2018-12-24,36305.0,2760.0,23349.0,108648.29411764706,0.3564294117647059
2018-12-25,36314.0,2761.0,77834.0,472523.0,0.5848
2018-12-26,36315.5,2762.0,43179.0,222012.5,0.9214
2018-12-27,36321.0,2763.0,25441.0,115622.44444444444,0.02592222222222223
2018-12-28,36328.5,2764.0,28052.5,129160.83333333333,-0.07700000000000001
2018-12-29,36335.0,2765.0,26838.571428571428,120265.85714285714,-0.042214285714285725
2018-12-30,36341.0,2766.0,35466.0,145300.8,0.57636
2018-12-31,36348.5,2767.0,21592.4,100663.7,-0.08539999999999999
2019-01-01,36360.5,2768.0,26717.428571428572,136729.2857142857,0.21513571428571426
2019-01-02,36370.0,2769.0,27307.0,132220.4,0.27778
2019-01-03,36377.0,2770.0,25805.444444444445,112730.77777777778,0.3727222222222222
2019-01-04,36385.0,2771.0,24964.571428571428,125373.42857142857,0.5960428571428571
2019-01-05,36394.5,2772.0,20446.333333333332,96735.41666666667,0.08495000000000003
2019-01-06,36405.5,2773.0,28127.4,124813.9,0.03853000000000003
2019-01-07,36413.5,2774.0,26652.333333333332,121535.83333333333,-0.32603333333333323
2019-01-08,36419.0,2775.0,21563.8,119346.4,0.7813800000000001
2019-01-09,36424.5,2776.0,32546.0,161212.66666666666,0.2847166666666667
2019-01-10,36432.5,2777.0,26581.4,119508.1,0.41799
2019-01-11,36442.0,2778.0,26282.444444444445,114912.88888888889,0.14502222222222225
2019-01-12,36454.5,2779.0,23019.4375,101082.8125,-0.16743124999999998
2019-01-13,36466.5,2780.0,24274.75,114892.5,0.06577500000000001
2019-01-14,36478.5,2781.0,20933.8125,98104.4375,0.21156875000000003
2019-01-15,36490.5,2782.0,25643.0,121689.375,0.2104
2019-01-16,36495.5,2783.0,40367.5,170874.0,-0.40475
2019-01-17,36497.5,2784.0,33787.5,158701.5,-0.27625
2019-01-18,36505.0,2785.0,24703.923076923078,106832.30769230769,0.036238461538461546
2019-01-19,36517.0,2786.0,26307.454545454544,117893.09090909091,0.03724545454545452
2019-01-20,36528.0,2787.0,24343.454545454544,109300.36363636363,0.23868181818181816
2019-01-21,36540.0,2788.0,20639.76923076923,102788.76923076923,0.5899692307692308
2019-01-22,36553.5,2789.0,26440.928571428572,114994.21428571429,-0.2383714285714286
2019-01-23,36564.5,2790.0,34447.375,132612.375,-0.29314999999999997
2019-01-24,36573.5,2791.0,21673.9,105984.5,-0.00022999999999998022
2019-01-25,36580.5,2792.0,24503.5,114448.5,0.08045
2019-01-26,36587.5,2793.0,29427.3,131190.9,-0.22050999999999998
2019-01-27,36597.0,2794.0,27126.0,107449.55555555556,-0.37072222222222223
2019-01-28,36604.5,2795.0,29918.166666666668,146640.83333333334,0.5790666666666667
2019-01-29,36609.0,2796.0,35198.0,157113.66666666666,-0.2806666666666667
2019-01-30,36616.5,2797.0,20093.0,89493.58333333333,0.023975000000000014
2019-01-31,36630.5,2798.0,19051.625,86116.8125,0.05753125000000001
2019-02-01,36644.0,2799.0,21499.0,100975.18181818182,0.2742363636363636
2019-02-02,36650.0,2800.0,21211.0,129247.0,0.6588
2019-02-03,36653.0,2801.0,23897.8,120473.6,0.45755999999999997
2019-02-04,36656.0,2802.0,18363.0,107731.0,0.7777
2019-02-05,36658.5,2803.0,21438.75,110000.5,0.526225
2019-02-06,36661.5,2804.0,32327.0,154982.0,0.0
2019-02-07,36665.0,2805.0,24591.2,113549.0,-0.4053800000000001
2019-02-08,36673.0,2806.0,21479.81818181818,107204.81818181818,0.5759818181818182
2019-02-09,36682.0,2807.0,25138.714285714286,122741.14285714286,0.2668857142857143
2019-02-10,36691.5,2808.0,24238.166666666668,112546.75,-0.07891666666666666
2019-02-11,36702.0,2809.0,21933.777777777777,105928.77777777778,-0.06396666666666667
2019-02-12,36707.5,2810.0,25895.5,119319.5,0.75675
2019-02-13,36712.0,2811.0,23315.0,114135.42857142857,0.5612
2019-02-14,36719.0,2812.0,26186.0,114592.28571428571,-0.4696285714285714
2019-02-15,36723.5,2813.0,25467.5,106950.5,0.19590000000000002
2019-02-16,36726.0,2814.0,26070.666666666668,111550.66666666667,0.25479999999999997
2019-02-17,36733.5,2815.0,26161.083333333332,116986.41666666667,0.14305
2019-02-18,36745.0,2816.0,24757.545454545456,105508.09090909091,0.06512727272727271
2019-02-19,36757.0,2817.0,21647.76923076923,91859.46153846153,-0.14510769230769233
2019-02-20,36768.0,2818.0,27513.333333333332,129290.88888888889,-0.24992222222222216
2019-02-21,36775.0,2819.0,28650.4,135635.6,0.33852000000000004
2019-02-22,36779.5,2820.0,24927.0,99690.75,-0.137
2019-02-23,36784.5,2821.0,26096.166666666668,112409.5,0.6352166666666667
2019-02-24,36793.5,2822.0,24656.416666666668,118199.33333333333,0.7390333333333334
2019-02-25,36806.5,2823.0,18948.64285714286,97633.5,0.4052642857142857
2019-02-26,36815.5,2824.0,37945.75,162077.25,0.3235
2019-02-27,36821.5,2825.0,25944.375,122176.875,0.19072500000000003
2019-02-28,36826.0,2826.0,24474.0,132895.0,0.8891
2019-03-01,36833.0,2827.0,17396.923076923078,83784.23076923077,0.11009230769230766
2019-03-02,36842.5,2828.0,13251.666666666666,70399.5,0.48493333333333344
2019-03-03,36850.0,2829.0,18907.0,96077.55555555556,-0.18258888888888888
2019-03-04,36859.5,2830.0,18967.5,85378.0,-0.12040999999999999
2019-03-05,36872.5,2831.0,20577.625,90782.6875,-0.01213124999999999
2019-03-06,36883.0,2832.0,21143.0,85935.0,-0.18982
2019-03-07,36888.5,2833.0,25047.0,109416.83333333333,-0.37513333333333326
2019-03-08,36899.0,2834.0,14294.333333333334,71593.33333333333,0.2650533333333333
2019-03-09,36911.0,2835.0,19083.0,83954.0,0.13005555555555556
2019-03-10,36917.5,2836.0,22969.25,107140.25,0.263225
2019-03-11,36921.5,2837.0,24596.0,120862.75,0.135475
2019-03-12,36926.0,2838.0,23008.0,94718.6,0.09748000000000001
2019-03-13,36937.0,2839.0,20140.117647058825,87263.70588235294,-0.05547647058823527
2019-03-14,36951.5,2840.0,20590.083333333332,92781.91666666667,0.09818333333333333
2019-03-15,36963.5,2841.0,20575.583333333332,97294.5,-0.038241666666666646
2019-03-16,36975.5,2842.0,16169.583333333334,65259.166666666664,0.18710833333333335
2019-03-17,36988.0,2843.0,20319.384615384617,84098.53846153847,-0.11517692307692308
2019-03-18,37001.5,2844.0,22696.64285714286,102671.42857142857,0.19476428571428572
2019-03-19,37013.5,2845.0,22490.8,89012.1,-0.06382
2019-03-20,37023.5,2846.0,24934.8,103848.2,0.38422
2019-03-21,37032.5,2847.0,22335.625,95938.625,0.3702375
2019-03-22,37041.5,2848.0,17795.7,87423.3,0.15367999999999998
2019-03-24,37048.0,2849.0,71232.66666666667,381870.3333333333,0.6242333333333334
2019-03-25,37052.5,2850.0,20645.833333333332,97422.83333333333,0.2602
2019-03-26,37059.0,2851.0,26045.714285714286,115080.28571428571,0.04862857142857142
2019-03-27,37067.5,2852.0,18235.9,79647.0,-0.03446000000000001
2019-03-28,37079.5,2853.0,23323.0,99835.21428571429,-0.16246428571428576
2019-03-29,37092.0,2854.0,22819.727272727272,105819.54545454546,0.29539999999999994
2019-03-30,37101.0,2855.0,25250.85714285714,113022.42857142857,0.03292857142857144
2019-03-31,37105.5,2856.0,28555.5,123743.0,-0.4457
2019-04-01,37110.0,2857.0,21045.85714285714,91173.0,0.03551428571428571
2019-04-02,37122.0,2858.0,17570.70588235294,73927.29411764706,0.13842941176470588
2019-04-03,37132.5,2859.0,21226.25,92853.25,0.42727499999999996
2019-04-04,37137.5,2860.0,30831.166666666668,131408.66666666666,0.05526666666666665
2019-04-05,37149.5,2861.0,15880.388888888889,71260.83333333333,0.027505555555555547
2019-04-06,37165.5,2862.0,16990.5,76047.64285714286,0.025185714285714263
2019-04-07,37175.0,2863.0,21334.2,95794.8,-0.12728
2019-04-08,37181.5,2864.0,19070.625,91562.375,0.15582499999999996
2019-04-09,37192.5,2865.0,16472.714285714286,68143.28571428571,0.11474999999999999
2019-04-10,37203.5,2866.0,21964.25,102849.0,0.3072875
2019-04-11,37211.0,2867.0,21973.428571428572,91885.28571428571,0.035928571428571456
2019-04-12,37219.5,2868.0,30242.3,116061.9,-0.15932000000000002
2019-04-13,37229.0,2869.0,21109.11111111111,84854.88888888889,-0.04697777777777776
2019-04-14,37239.0,2870.0,21710.545454545456,102757.45454545454,0.02663636363636367
2019-04-15,37254.0,2871.0,23607.63157894737,110570.21052631579,-0.02402105263157895
2019-04-16,37266.0,2872.0,18694.8,81941.2,-0.24450000000000002
2019-04-17,37273.0,2873.0,20653.444444444445,96068.11111111111,0.18314444444444444
2019-04-18,37282.0,2874.0,33769.22222222222,134798.66666666666,-0.20698888888888886
2019-04-19,37291.5,2875.0,25296.7,108231.2,-0.4511799999999999
2019-04-20,37300.0,2876.0,21900.428571428572,96151.28571428571,-0.029100000000000015
2019-04-21,37309.5,2877.0,23113.833333333332,111052.08333333333,0.10309166666666665
2019-04-22,37324.0,2878.0,19790.29411764706,83270.88235294117,0.08248235294117648
2019-04-23,37340.5,2879.0,18214.25,85541.6875,0.23999375
2019-04-24,37356.5,2880.0,21911.375,92012.75,0.15848125000000002
2019-04-25,37369.0,2881.0,19926.222222222223,92123.22222222222,0.1258
2019-04-26,37378.0,2882.0,18816.666666666668,89508.77777777778,0.28375555555555554
2019-04-27,37384.5,2883.0,17314.75,96356.75,0.42495000000000005
2019-04-28,37392.0,2884.0,17238.81818181818,82938.27272727272,0.21370909090909088
